Cod_setor,V062,V063,V064,V065,V066,V067,V068,V069,V070,V071,V072,V073,V074,V075,V076,V077,V078,V079,V080,V081,V082,V083,V084,V085,V086,V087,V088,V089,V090,V091,V092,V093,V094,V095,V096,V097,V098,V099,resp_homem,resp_mulher,prop_res_mulher,prop_res_homem
250060105000008,8,22,16,11,14,5,8,1,0,0,0,0,0,7,3,6,1,2,0,5,3,7,4,2,1,1,3,1,1,0,0,0,2,1,1,0,0,0,104,32,0.23529411764705882,0.7647058823529411
250060105000009,9,23,26,9,8,6,6,3,0,1,0,0,0,6,8,6,3,0,0,8,15,10,12,8,3,3,8,4,2,1,0,0,0,0,0,0,0,0,114,74,0.39361702127659576,0.6063829787234043
250060105000010,2,11,8,4,5,6,5,0,0,0,0,0,0,2,5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,2,0.038461538461538464,0.9615384615384616
250060105000011,12,15,13,11,6,9,11,0,1,1,0,0,0,12,1,3,1,0,0,3,2,4,5,0,5,1,1,1,0,1,0,0,2,0,0,0,0,0,96,25,0.2066115702479339,0.7933884297520661
250060105000012,9,22,18,17,6,13,4,0,0,0,0,0,0,9,8,4,0,0,0,6,9,3,9,2,3,7,6,8,0,2,1,0,0,0,0,0,0,0,110,56,0.3373493975903614,0.6626506024096386
250060105000013,3,4,4,0,0,1,2,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1
250060105000014,27,29,34,19,6,9,14,2,1,0,0,0,0,25,9,7,1,0,1,7,2,2,4,0,1,6,4,0,0,1,0,0,3,0,0,0,0,0,184,30,0.14018691588785046,0.8598130841121495
250060105000015,36,74,69,44,14,11,34,3,0,0,0,0,0,33,34,18,5,1,0,31,28,17,13,10,8,14,23,12,3,1,1,0,8,5,3,0,0,0,376,177,0.32007233273056057,0.6799276672694394
250060105000016,31,44,28,24,8,1,10,1,0,0,0,0,0,30,25,6,3,1,0,9,12,9,4,3,2,4,6,5,3,0,0,0,3,4,1,0,0,0,212,65,0.23465703971119134,0.7653429602888087
250060105000017,14,15,23,9,4,11,8,1,0,0,0,0,0,13,10,6,1,0,0,1,7,1,3,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,115,17,0.12878787878787878,0.8712121212121212
250060105000018,2,6,6,3,3,0,5,0,0,0,0,0,0,2,3,1,0,0,0,2,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,31,9,0.225,0.775
250060105000019,21,30,34,19,6,3,19,3,0,0,0,0,0,18,13,7,2,0,0,24,29,20,9,6,7,10,17,13,7,4,0,1,7,3,1,0,0,0,175,158,0.4744744744744745,0.5255255255255256
250060105000020,11,25,22,9,4,3,7,1,0,0,0,0,0,10,12,8,0,0,0,13,7,7,7,1,3,7,7,2,2,0,0,0,6,1,2,0,0,0,112,65,0.3672316384180791,0.632768361581921
250060105000021,14,22,17,3,1,6,17,2,1,0,0,0,0,12,11,3,0,0,1,4,12,7,6,3,1,4,4,2,0,0,2,0,0,1,1,0,0,0,110,47,0.29936305732484075,0.7006369426751592
250060105000022,14,22,11,18,4,7,6,1,2,0,0,0,0,13,11,4,2,0,0,9,17,18,6,2,6,2,6,7,1,1,0,1,3,2,1,0,0,0,115,82,0.41624365482233505,0.583756345177665
250060105000023,31,46,49,15,15,7,14,4,1,1,0,0,0,27,22,12,2,0,0,26,19,11,10,1,5,11,13,6,3,1,0,1,13,2,0,0,0,0,246,122,0.33152173913043476,0.6684782608695652
250060105000024,35,59,56,24,17,9,17,3,1,0,0,0,0,32,18,13,2,0,0,28,28,23,10,14,9,7,24,9,1,2,0,0,4,5,3,0,0,0,286,167,0.3686534216335541,0.6313465783664459
250060105000025,30,54,47,18,12,3,7,1,1,0,0,0,0,29,27,22,1,0,0,18,19,11,4,3,0,8,10,5,1,0,0,0,8,3,1,1,0,0,252,92,0.26744186046511625,0.7325581395348837
250060105000026,3,2,10,6,2,1,2,0,0,0,0,0,0,3,2,6,0,0,0,2,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,37,7,0.1590909090909091,0.8409090909090909
250060105000027,28,39,53,29,7,7,14,3,1,0,0,0,0,25,21,12,3,0,0,17,22,16,11,2,6,6,14,7,2,3,1,0,3,4,2,0,0,0,242,116,0.3240223463687151,0.6759776536312849
250060105000028,12,32,26,18,8,6,9,1,2,0,0,0,0,11,12,6,3,0,1,6,9,9,7,2,1,4,4,3,1,3,0,0,2,2,0,0,0,0,147,53,0.265,0.735
250060105000029,23,27,15,12,7,9,5,2,0,0,0,0,0,21,14,1,2,3,0,3,2,2,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,141,15,0.09615384615384616,0.9038461538461539
250070005000001,35,46,36,22,6,7,24,1,2,0,0,0,0,34,15,8,5,0,0,41,31,20,10,4,3,38,24,9,1,0,0,0,17,9,3,0,0,0,241,210,0.4656319290465632,0.5343680709534369
250070005000002,26,45,41,22,9,4,7,1,0,0,0,0,0,25,16,7,3,0,0,18,26,15,16,2,3,8,11,12,2,1,0,0,7,2,1,1,0,0,206,125,0.3776435045317221,0.622356495468278
250070005000003,25,41,43,26,4,5,15,0,1,0,0,0,0,25,15,10,1,0,0,29,23,25,11,7,3,15,18,6,9,1,0,0,11,2,1,1,0,0,211,162,0.4343163538873995,0.5656836461126006
250070005000004,40,48,65,20,5,9,12,1,0,1,0,0,0,39,28,11,1,0,0,22,32,25,11,4,3,17,14,11,1,2,1,0,8,0,3,1,1,1,280,157,0.35926773455377575,0.6407322654462243
250070005000005,32,25,37,14,5,3,7,1,0,0,0,0,0,31,17,4,3,0,1,35,21,20,7,2,1,22,21,1,2,0,0,0,14,8,2,1,0,0,180,157,0.4658753709198813,0.5341246290801187
250070005000006,50,67,61,33,12,8,21,3,2,1,0,0,0,47,22,11,4,1,0,41,39,21,9,4,9,13,22,19,5,0,0,1,19,4,1,0,0,0,343,207,0.37636363636363634,0.6236363636363637
250070005000007,14,22,18,15,9,8,7,2,1,0,0,0,0,12,12,6,2,0,0,10,12,4,5,4,2,4,7,6,0,1,1,0,3,2,0,0,0,0,128,61,0.32275132275132273,0.6772486772486772
250070005000008,24,35,48,19,11,12,10,0,0,0,0,0,0,24,20,16,2,0,0,15,13,17,6,6,4,12,8,3,2,0,0,0,7,0,0,0,0,0,221,93,0.2961783439490446,0.7038216560509554
250070005000009,21,35,22,12,7,4,6,2,1,0,0,0,0,19,19,4,2,0,0,4,7,7,3,2,1,11,3,4,0,0,0,0,1,0,0,0,0,0,154,43,0.2182741116751269,0.7817258883248731
250070005000010,20,28,16,10,6,2,19,2,0,0,0,0,0,18,11,4,1,0,0,25,32,43,13,8,13,18,20,13,6,0,0,0,5,0,0,0,0,0,137,196,0.5885885885885885,0.4114114114114114
250070005000011,13,16,24,12,6,3,8,2,0,0,0,0,0,11,4,5,1,0,0,5,9,4,4,2,0,5,4,5,1,1,0,0,1,1,0,0,0,0,105,42,0.2857142857142857,0.7142857142857143
250070005000012,12,28,27,15,6,6,2,0,0,0,0,0,0,12,15,5,2,0,0,9,3,4,1,0,1,3,4,2,1,0,0,0,5,0,0,0,0,0,130,33,0.20245398773006135,0.7975460122699386
250070005000013,34,54,30,23,16,3,17,1,0,0,0,0,0,33,21,7,3,0,0,6,8,8,1,2,1,10,4,5,2,0,1,0,2,1,0,0,0,0,242,51,0.17406143344709898,0.825938566552901
250070005000014,12,19,15,7,4,5,6,2,1,1,0,0,0,10,8,5,2,0,0,0,2,3,3,1,1,3,0,1,1,0,0,0,0,0,1,0,0,0,97,16,0.1415929203539823,0.8584070796460177
250070005000015,12,20,23,14,6,4,7,0,0,0,0,0,0,12,10,5,2,0,0,8,5,8,4,0,1,9,8,3,1,0,0,0,0,0,0,0,0,0,115,47,0.29012345679012347,0.7098765432098766
250070005000016,26,29,24,16,19,5,1,0,1,1,0,0,0,26,12,4,2,1,0,9,3,1,2,0,2,3,5,0,1,0,0,0,4,0,0,0,0,0,167,30,0.15228426395939088,0.8477157360406091
250070005000017,19,18,11,11,3,1,14,0,0,0,0,0,0,19,5,1,0,0,0,39,28,34,12,6,4,3,31,10,7,0,0,0,8,3,0,0,0,0,102,185,0.6445993031358885,0.3554006968641115
250070005000018,18,26,23,17,0,3,4,0,0,0,0,0,0,18,10,8,4,0,0,12,12,4,2,2,0,5,8,1,0,2,0,0,4,3,0,0,0,0,131,55,0.2956989247311828,0.7043010752688172
250070005000019,33,29,24,8,4,3,13,0,0,0,0,0,0,33,17,4,3,0,0,7,10,4,3,1,2,9,5,1,1,0,0,0,2,3,0,1,0,0,171,49,0.22272727272727272,0.7772727272727272
250070005000020,26,27,28,21,7,0,8,3,1,0,0,0,0,23,14,6,8,0,0,35,25,23,15,10,11,17,24,10,5,2,0,0,11,6,1,0,1,0,172,196,0.532608695652174,0.4673913043478261
250070005000021,20,23,37,12,7,2,16,2,0,1,0,0,0,18,10,6,2,0,0,14,11,10,9,0,1,5,12,3,1,1,0,0,2,2,0,0,0,0,156,71,0.31277533039647576,0.6872246696035242
250070015000001,8,8,13,7,2,1,2,0,0,0,0,0,0,8,3,3,1,0,0,3,3,4,1,0,0,2,2,1,0,0,0,0,1,1,0,0,0,0,56,18,0.24324324324324326,0.7567567567567568
250070015000002,21,13,27,23,4,1,15,1,1,0,0,0,0,20,6,5,1,0,0,35,16,13,7,3,2,6,28,7,1,0,0,0,7,2,0,0,0,0,138,127,0.47924528301886793,0.5207547169811321
250070015000003,33,47,60,34,10,5,10,1,0,0,0,0,0,32,22,9,3,0,0,9,9,10,2,3,1,16,7,2,2,0,0,0,2,1,0,0,1,0,266,65,0.19637462235649547,0.8036253776435045
250070015000004,21,18,21,5,3,1,1,0,0,0,0,0,0,21,8,3,0,1,0,5,3,0,2,1,0,2,4,0,0,0,0,0,1,0,0,0,0,0,103,18,0.1487603305785124,0.8512396694214877
250070015000005,39,55,56,19,7,3,7,5,1,0,0,0,0,34,20,12,1,2,0,11,2,8,2,0,0,4,9,1,3,0,0,0,2,0,0,0,0,0,261,42,0.13861386138613863,0.8613861386138614
250070015000006,19,25,24,17,1,4,4,0,0,0,0,0,0,19,11,5,2,0,1,7,4,0,1,1,0,1,4,0,0,0,0,0,3,1,0,0,0,0,132,22,0.14285714285714285,0.8571428571428571
250070015000007,47,50,61,40,8,5,11,1,1,0,0,0,0,46,26,16,5,0,0,9,9,5,2,0,2,11,7,4,1,0,0,0,2,1,0,0,0,0,317,53,0.14324324324324325,0.8567567567567568
250073405000001,25,32,22,10,5,1,16,3,0,0,0,0,0,22,12,6,1,1,0,25,25,24,6,3,1,12,18,9,6,0,0,0,7,1,0,0,1,0,156,138,0.46938775510204084,0.5306122448979592
250073405000002,24,37,33,16,5,3,9,4,0,0,0,0,0,20,16,7,1,0,0,11,7,6,3,1,2,5,7,2,0,0,0,0,4,0,0,0,0,0,175,48,0.21524663677130046,0.7847533632286996
250073405000003,17,24,21,16,6,7,10,2,1,0,1,0,0,15,12,4,3,0,0,8,6,10,3,2,0,4,7,3,3,0,0,0,1,0,2,0,0,0,139,49,0.26063829787234044,0.7393617021276596
250073405000004,14,22,17,9,2,4,10,1,0,0,0,0,0,13,9,3,1,0,0,15,11,18,3,1,2,5,11,5,3,0,0,0,4,0,0,0,0,0,105,78,0.4262295081967213,0.5737704918032787
250077505000001,19,36,21,14,4,5,7,2,0,0,0,0,0,17,17,4,2,0,0,24,30,37,9,7,3,9,19,10,6,3,0,0,5,3,1,0,0,0,148,166,0.5286624203821656,0.4713375796178344
250077505000002,18,37,36,17,5,3,11,2,1,1,0,0,0,16,17,9,5,0,0,54,41,37,35,3,15,15,42,16,7,5,0,0,12,3,1,0,0,0,178,286,0.6163793103448276,0.38362068965517243
250077505000003,56,59,70,25,10,7,7,5,0,0,0,0,0,51,28,8,1,1,0,19,14,12,10,4,2,5,14,5,2,2,0,0,5,0,0,0,0,0,328,94,0.22274881516587677,0.7772511848341233
250077505000004,21,22,23,12,4,3,19,1,1,0,0,0,0,20,6,8,1,0,0,39,33,38,21,3,2,10,28,19,11,2,1,0,11,0,0,1,0,0,141,219,0.6083333333333333,0.39166666666666666
250077505000005,17,22,19,16,4,0,5,0,1,0,0,0,0,17,10,3,0,0,0,10,19,16,11,2,1,5,9,9,7,0,0,0,1,0,0,0,0,0,114,90,0.4411764705882353,0.5588235294117647
250077505000006,30,46,38,21,5,8,9,1,0,0,0,0,0,29,17,11,4,0,0,2,3,2,3,1,1,5,2,0,1,0,0,0,0,0,0,0,0,0,219,20,0.08368200836820083,0.9163179916317992
250077505000007,5,14,26,11,8,7,3,0,0,0,0,0,0,5,5,3,1,1,0,7,17,11,6,2,11,0,6,10,2,0,0,0,1,1,0,0,0,0,89,74,0.4539877300613497,0.5460122699386503
250077505000008,38,34,48,18,8,4,6,1,0,0,0,0,0,37,16,14,2,1,0,20,14,20,10,5,3,11,15,5,4,1,0,0,5,1,1,0,0,1,227,116,0.33819241982507287,0.6618075801749271
250077505000009,32,45,43,22,9,9,11,1,1,0,0,0,0,31,21,6,1,1,0,34,15,18,7,3,4,12,24,7,2,2,0,0,10,0,0,0,0,0,233,138,0.3719676549865229,0.628032345013477
250077505000010,8,11,12,3,1,0,7,1,0,0,0,0,0,7,4,3,0,0,0,15,14,6,6,3,2,8,15,9,1,1,0,0,0,0,0,0,0,0,57,80,0.583941605839416,0.41605839416058393
250077505000011,4,1,8,8,2,3,1,0,0,0,0,0,0,4,0,2,0,0,0,8,9,4,5,4,0,0,6,4,2,1,1,0,2,0,0,0,0,0,33,46,0.5822784810126582,0.4177215189873418
250080905000001,26,42,54,23,7,7,14,4,0,0,0,0,0,22,20,12,0,2,0,44,32,26,13,9,5,13,30,11,3,2,0,0,14,4,0,0,0,0,233,206,0.46924829157175396,0.530751708428246
250080905000002,38,42,44,18,3,8,8,1,1,0,0,0,0,37,22,12,1,0,0,32,32,16,13,4,1,11,22,9,5,0,1,0,10,6,0,1,0,0,235,163,0.40954773869346733,0.5904522613065326
250080905000003,35,38,43,27,7,6,16,1,0,0,0,0,0,34,21,9,3,0,0,31,30,23,15,14,9,23,20,13,5,0,0,1,11,1,1,0,0,0,240,197,0.45080091533180777,0.5491990846681922
250080905000004,35,50,51,18,12,3,12,1,1,0,0,0,0,34,21,10,7,0,0,36,24,21,9,5,4,25,22,7,0,0,1,0,14,2,1,0,0,0,255,171,0.4014084507042254,0.5985915492957746
250080905000005,38,60,39,22,8,8,31,4,0,0,0,0,0,34,32,10,5,0,0,25,22,10,11,6,5,25,14,9,0,1,0,0,11,2,1,1,0,0,291,143,0.3294930875576037,0.6705069124423964
250080905000006,29,55,45,20,6,4,11,2,0,0,0,0,0,27,26,7,2,1,0,22,29,15,8,3,4,11,15,9,0,1,0,0,7,5,0,0,0,0,235,129,0.3543956043956044,0.6456043956043956
250080905000007,12,15,7,6,5,5,10,1,0,0,0,0,0,11,8,2,0,0,0,5,5,2,2,3,1,1,2,1,1,0,0,0,3,1,0,0,0,0,82,27,0.24770642201834864,0.7522935779816514
250080905000008,18,20,8,13,1,7,5,2,0,0,0,0,0,16,12,2,0,0,0,4,4,4,0,0,1,0,2,1,1,0,0,1,2,0,0,0,0,0,104,20,0.16129032258064516,0.8387096774193549
250080905000009,3,9,8,3,3,3,2,1,0,0,0,0,0,2,2,3,0,0,0,2,2,2,2,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,39,15,0.2777777777777778,0.7222222222222222
250080905000010,7,7,4,3,5,1,9,1,0,0,0,0,0,6,5,1,0,0,0,2,2,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,49,9,0.15517241379310345,0.8448275862068966
250080905000011,18,15,16,10,2,6,8,0,1,0,0,0,0,18,8,1,1,0,0,7,1,0,2,3,1,5,4,0,0,0,0,0,3,0,0,0,0,0,104,26,0.2,0.8
250080905000012,28,27,21,22,11,9,17,2,1,1,0,0,0,26,14,5,1,0,0,3,5,2,0,1,1,4,3,2,1,0,0,0,0,0,0,0,0,0,185,22,0.10628019323671498,0.893719806763285
250080905000013,26,24,26,19,11,6,12,0,0,0,0,0,0,26,12,6,2,2,0,5,11,2,4,2,4,3,3,4,0,1,0,0,2,1,0,0,0,0,172,42,0.19626168224299065,0.8037383177570093
250080905000014,32,30,24,21,10,4,12,1,0,0,0,0,0,31,10,4,3,0,0,9,5,2,2,1,1,12,7,1,0,1,0,0,2,0,1,0,0,0,182,44,0.19469026548672566,0.8053097345132744
250080905000015,13,16,11,11,5,2,1,0,0,0,0,0,0,13,7,1,0,0,0,10,4,9,0,0,1,4,8,1,4,0,0,0,2,0,0,0,0,0,80,43,0.34959349593495936,0.6504065040650406
250080905000016,27,32,38,21,9,9,9,0,0,0,0,0,0,27,14,8,0,0,0,6,10,1,0,0,0,6,3,5,0,0,0,0,3,1,1,0,0,0,194,36,0.1565217391304348,0.8434782608695652
250080905000017,26,38,27,10,6,3,12,4,0,0,0,0,0,22,15,8,3,0,0,11,18,14,8,8,3,7,8,6,2,1,1,1,3,0,0,0,0,0,174,91,0.3433962264150943,0.6566037735849056
250080905000018,19,16,15,11,1,5,6,4,0,0,0,0,0,15,9,1,1,0,0,6,4,1,0,1,1,6,4,0,0,0,0,0,2,3,0,0,0,0,103,28,0.21374045801526717,0.7862595419847328
250080905000019,11,5,15,3,6,5,5,0,0,0,0,0,0,11,4,0,1,0,0,1,0,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,66,8,0.10810810810810811,0.8918918918918919
250080905000020,16,18,7,9,7,3,4,1,0,0,0,0,0,15,6,2,1,0,0,10,2,4,0,0,0,2,9,1,1,0,0,0,1,0,0,0,0,0,89,30,0.25210084033613445,0.7478991596638656
250080905000021,11,12,10,9,6,2,5,0,0,0,0,0,0,11,6,2,2,0,0,2,2,3,0,0,1,2,1,0,0,0,0,0,1,1,0,0,0,0,76,13,0.14606741573033707,0.8539325842696629
250080905000022,17,17,15,10,11,1,2,0,0,0,0,0,0,17,9,3,1,1,0,4,3,2,2,2,0,1,2,1,0,0,0,0,2,1,0,0,0,0,104,20,0.16129032258064516,0.8387096774193549
250080905000023,7,4,5,6,4,4,1,1,0,0,0,0,0,6,1,1,2,0,1,4,0,0,2,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,43,11,0.2037037037037037,0.7962962962962963
250080905000024,29,39,27,20,15,11,11,2,0,0,0,0,0,27,12,7,2,0,0,8,7,2,6,0,0,6,4,1,0,1,0,0,4,0,0,0,0,0,202,39,0.16182572614107885,0.8381742738589212
250080905000025,6,10,4,3,2,0,2,0,0,0,0,0,0,6,4,1,0,0,0,1,4,2,0,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,38,13,0.2549019607843137,0.7450980392156863
250080905000026,18,17,26,13,7,6,7,2,0,0,0,0,0,16,7,5,2,0,0,10,5,8,2,1,2,5,9,1,1,0,0,0,1,2,0,0,0,0,126,47,0.27167630057803466,0.7283236994219653
250080905000027,15,25,19,11,8,8,14,1,0,0,0,0,0,14,8,4,2,0,0,6,4,2,1,1,1,4,3,2,0,0,0,0,3,0,1,0,0,0,129,28,0.17834394904458598,0.821656050955414
250080905000028,9,12,17,11,3,2,2,0,1,0,0,0,0,9,7,3,1,1,0,10,5,2,2,5,1,3,6,2,0,0,1,0,4,0,0,0,1,0,78,42,0.35,0.65
250080905000029,6,3,9,4,1,0,2,0,0,0,0,0,0,6,2,4,0,0,0,8,3,6,2,2,1,6,6,2,2,0,0,0,2,0,0,0,0,0,37,40,0.5194805194805194,0.4805194805194805
250080905000030,1,6,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,2,8,1,2,2,0,0,2,5,1,0,0,0,0,1,0,0,0,0,13,24,0.6486486486486487,0.35135135135135137
250080905000031,11,16,14,2,3,5,7,1,0,0,0,0,0,10,8,3,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,81,5,0.05813953488372093,0.9418604651162791
250080905000032,22,30,33,9,3,8,3,0,0,0,0,0,0,22,13,6,0,0,1,9,6,1,1,1,2,7,5,0,0,1,0,1,4,0,1,0,0,0,150,39,0.20634920634920634,0.7936507936507936
250080905000033,18,21,19,10,9,11,4,0,0,0,0,0,0,18,11,3,1,0,0,3,1,3,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,125,12,0.08759124087591241,0.9124087591240876
250080905000034,15,21,15,15,4,7,8,0,0,0,0,0,0,15,12,6,4,0,0,6,5,7,5,5,0,8,4,0,2,0,0,0,2,1,0,0,0,0,122,45,0.2694610778443114,0.7305389221556886
250080905000035,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.14285714285714285,0.8571428571428571
250080905000036,32,37,31,17,13,10,22,2,1,0,0,0,0,30,18,2,3,1,0,29,23,14,4,7,7,7,23,8,1,1,1,0,6,5,1,1,0,0,219,138,0.3865546218487395,0.6134453781512605
250080905000037,24,38,39,24,4,6,11,1,0,0,0,0,0,23,15,12,3,0,0,23,16,14,4,2,3,18,15,5,2,2,0,0,8,4,0,0,0,0,200,116,0.3670886075949367,0.6329113924050633
250080905000038,1,2,0,1,2,1,0,0,1,0,0,0,0,1,1,0,1,0,0,3,3,0,1,0,2,0,2,3,0,0,0,0,1,0,0,0,0,0,11,15,0.5769230769230769,0.4230769230769231
250090805000001,28,23,24,14,5,7,17,2,0,0,0,0,0,26,8,10,2,1,0,33,22,19,10,4,1,45,18,8,3,1,0,0,15,4,1,0,0,0,167,184,0.5242165242165242,0.4757834757834758
250090805000002,28,34,21,19,2,3,7,0,0,0,0,0,0,28,18,4,2,0,0,26,15,11,8,4,1,25,19,5,2,0,0,0,7,4,1,0,0,0,166,128,0.43537414965986393,0.564625850340136
250090805000003,31,49,31,17,11,4,21,2,0,0,0,0,0,29,21,7,2,0,0,50,36,17,7,5,4,30,32,9,3,0,1,0,18,8,0,1,0,0,225,221,0.49551569506726456,0.5044843049327354
250090805000004,28,38,30,21,1,4,20,3,1,0,0,0,0,25,19,7,1,0,0,40,40,33,10,8,2,25,24,14,6,0,0,0,16,3,1,0,1,0,198,223,0.5296912114014252,0.47030878859857483
250090805000005,21,18,16,7,2,1,5,0,0,0,0,0,0,21,11,4,0,0,0,23,20,8,3,1,3,18,12,5,1,0,0,0,11,4,1,0,0,0,106,110,0.5092592592592593,0.49074074074074076
250090805000006,21,36,19,6,3,2,7,1,0,0,0,0,0,20,17,7,1,1,1,27,17,12,7,5,0,5,18,4,1,1,0,0,9,1,2,0,0,0,142,109,0.4342629482071713,0.5657370517928287
250090805000007,39,45,33,22,7,3,15,0,0,0,0,0,0,39,17,11,2,1,0,21,23,20,12,6,0,15,14,7,3,1,0,0,7,3,4,0,0,0,234,136,0.3675675675675676,0.6324324324324324
250090805000008,18,25,11,7,1,2,6,1,0,0,0,0,0,17,14,4,1,0,0,27,12,8,2,2,3,18,20,5,2,0,0,0,7,0,3,0,0,0,107,109,0.5046296296296297,0.49537037037037035
250090805000009,29,33,15,13,8,7,18,2,0,0,0,0,0,27,17,4,1,1,0,18,23,17,9,9,6,18,14,7,4,1,2,0,4,2,1,0,0,0,175,135,0.43548387096774194,0.5645161290322581
250090805000010,15,31,25,18,7,5,11,1,2,0,0,0,0,14,16,5,0,0,0,6,6,1,6,0,1,3,5,2,0,2,0,0,1,1,0,0,0,0,150,34,0.18478260869565216,0.8152173913043478
250090805000011,26,29,27,17,8,8,16,6,0,0,0,0,0,20,13,5,1,1,0,13,9,18,7,4,4,2,9,6,4,1,0,0,4,2,1,0,0,0,177,84,0.3218390804597701,0.6781609195402298
250090805000012,20,18,23,15,6,11,12,0,0,0,0,0,0,20,6,2,4,0,0,6,4,4,1,0,4,4,4,3,1,0,0,0,2,0,0,0,0,0,137,33,0.19411764705882353,0.8058823529411765
250090805000013,11,16,20,8,6,4,16,0,1,0,0,0,0,11,2,5,1,0,0,7,6,8,2,0,2,1,5,3,3,0,0,0,2,0,0,0,0,0,101,39,0.2785714285714286,0.7214285714285714
250090805000014,18,24,29,11,8,2,15,2,0,0,0,0,0,16,10,6,2,0,0,9,2,2,8,0,1,6,4,1,0,0,0,0,5,0,0,0,0,0,143,38,0.20994475138121546,0.7900552486187845
250090805000015,22,47,48,22,19,21,25,3,2,0,0,0,0,19,17,12,1,2,0,20,30,25,14,9,15,7,12,10,5,3,1,0,8,3,0,0,0,0,260,162,0.38388625592417064,0.6161137440758294
250090805000016,15,33,24,11,2,1,12,1,2,0,0,0,0,14,13,3,1,1,0,34,27,19,10,1,3,11,20,11,4,2,0,0,14,1,1,0,0,0,133,158,0.5429553264604811,0.4570446735395189
250090805000017,31,34,30,9,6,3,7,2,2,0,0,0,0,29,14,10,0,0,0,36,29,21,5,1,3,25,27,11,3,0,0,0,9,7,1,0,0,0,177,178,0.5014084507042254,0.49859154929577465
250090805000018,36,40,27,15,8,8,12,0,1,0,0,0,0,36,17,7,3,0,0,27,24,20,7,5,3,17,20,9,5,0,0,0,7,2,0,0,0,0,210,146,0.4101123595505618,0.5898876404494382
250090805000019,21,22,23,15,6,2,16,2,0,0,0,0,0,19,8,7,1,0,0,22,16,13,6,5,5,22,15,8,5,1,0,0,7,0,1,0,0,0,142,126,0.4701492537313433,0.5298507462686567
250100505000001,46,41,45,27,6,7,8,1,0,0,0,0,0,45,19,15,0,1,1,25,23,18,12,7,5,14,14,7,0,0,0,0,11,4,1,0,0,0,262,141,0.34987593052109184,0.6501240694789082
250100505000002,45,52,42,22,13,6,14,3,2,0,0,0,0,42,19,8,3,1,0,27,33,28,11,5,14,15,19,13,9,3,0,0,8,6,1,0,0,0,272,192,0.41379310344827586,0.5862068965517241
250100505000003,26,35,33,15,5,5,7,1,1,1,0,0,0,25,14,11,2,0,0,16,8,6,6,5,1,6,8,0,0,1,0,0,8,3,0,1,1,0,181,70,0.2788844621513944,0.7211155378486056
250100505000004,21,27,28,14,7,5,6,1,0,1,0,0,0,20,12,1,2,0,1,23,20,24,12,2,1,7,12,9,1,3,0,0,11,1,0,0,0,0,146,126,0.4632352941176471,0.5367647058823529
250100505000005,34,34,50,28,9,3,13,3,0,0,0,0,0,31,14,9,3,0,0,20,22,17,12,4,5,17,10,11,5,0,0,0,10,1,1,0,0,0,231,135,0.36885245901639346,0.6311475409836066
250100505000006,24,34,36,19,10,5,8,0,0,0,0,0,0,24,14,8,2,0,0,23,13,6,7,2,4,16,18,5,1,2,0,0,5,2,2,2,1,0,184,109,0.3720136518771331,0.6279863481228669
250100505000007,43,44,41,25,5,1,11,1,1,0,0,0,0,42,29,12,2,0,0,30,22,17,10,7,3,24,18,8,3,1,1,0,12,4,1,1,0,0,257,162,0.38663484486873506,0.6133651551312649
250100505000008,14,25,10,8,6,8,8,1,2,0,0,0,0,13,9,3,1,0,0,16,19,24,29,11,16,9,13,11,2,6,1,0,3,1,0,0,0,0,108,161,0.5985130111524164,0.40148698884758366
250100505000009,14,20,21,13,6,3,6,1,1,0,0,0,0,13,6,4,1,1,0,3,4,2,3,2,2,2,1,3,0,0,0,0,2,0,0,0,0,0,110,24,0.1791044776119403,0.8208955223880597
250100505000010,9,16,14,6,5,5,11,1,0,0,0,0,0,8,9,4,3,0,0,5,4,1,4,0,8,7,4,1,0,0,0,0,1,1,0,0,0,0,91,36,0.28346456692913385,0.7165354330708661
250100505000011,19,24,24,11,8,11,4,0,0,0,0,0,0,19,9,6,0,0,0,6,6,2,3,2,0,3,4,3,1,0,1,0,2,0,0,0,0,0,135,33,0.19642857142857142,0.8035714285714286
