Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012
120040105000196,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,203,771,3.8,2.56,1543.94,2262598.74,1801.26,2175691.44,744.73,1436660.72,1579.87,1729266.16
120040105000197,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,447,1502,3.36,2.72,1742.01,4633305.58,1862.86,4729845.99,975.02,2663338.46,1432.2,3258074.57
120040105000198,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,426,1454,3.41,3.02,848.72,779572.55,897.16,780610.14,442.18,462823.36,753.56,554224.74
120040105000199,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,286,1037,3.63,2.73,2306.85,9408349.62,2381.8,9535976.52,1254.79,6298658.17,1959.07,8458048.15
120040105000200,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,275,751,2.73,1.64,1087.43,983052.19,1288.98,905127.16,904.91,983140.63,1229.8,936468.53
120040105000201,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,431,1406,3.26,2.16,1250.47,2075341.78,1344.02,2104943.76,764.02,1782460.82,1162.85,2249765.1
120040105000202,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,223,773,3.47,2.65,904.41,940219.43,1084.32,932128.33,607.98,82e4,1037.79,953986.6
120040105000203,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,431,1477,3.43,2.86,1362.29,25108508.13,1478.96,27091304.24,729.38,9197123.42,1050.98,12918810.77
120040105000204,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,275,992,3.61,2.93,879.94,1668364.5,934.3,1720844.54,511.1,863187.74,784.5,1110940.93
120040105000205,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,483,1670,3.46,2.7,1253.45,3096938.65,1407.94,3261516.87,706.03,1655430.73,1174.05,2204018.19
120040105000206,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,337,1200,3.56,3.84,1071.14,2039228.71,1438.14,2210810.77,714.29,1820929.34,1302.36,2555644.62
120040105000207,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,200,785,3.93,3.55,800.99,587198.59,880.2,575480.58,408.64,339213.92,701.18,377034.24
120040105000208,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,219,821,3.75,3.63,595.47,282878.34,665.34,269513.58,371.96,248333.42,628.38,258424.25
120040105000209,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,255,917,3.6,3.46,555.16,284821.18,626.4,276709.49,330.97,212907.38,580.4,228631.16
120040105000210,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,255,921,3.61,3.01,498.56,205012.55,702.4,145328.19,372.56,171003.1,630.83,126518.83
120040105000211,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,334,1225,3.67,3.29,643.48,406714.51,718.8,400158.99,392.78,330195.45,647.01,379516.79
120040105000212,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,312,1276,4.09,5.35,566.51,232427.58,666.98,206537.38,286.32,157117.55,578.49,148408.42
120040105000213,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,288,1007,3.5,2.59,741.89,589674.05,841.2,585050.27,400.85,364868.18,716.11,426205.49
120040105000214,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,313,1102,3.52,2.83,885.94,1625687.03,927.42,1663461.38,499.36,816778.07,776.88,1055541.82
120040105000215,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,387,1278,3.3,2.73,850.58,1848298.5,1051.68,2074511.13,646.65,1246055.15,974.29,1558638.81
120040105000216,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,441,1640,3.72,3.45,860.31,870680.25,918.64,876141.81,454.83,531542.15,787.51,658515.8
120040105000217,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,339,1264,3.73,3.93,717.17,646330.89,786.8,654323.86,437.5,586873.21,693.37,752961.62
120040105000218,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,179,671,3.75,4.29,645.78,288689.23,688.06,278437.27,347.43,200525.85,559.1,204363.15
120040105000219,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,198,679,3.43,2.67,878.96,564029.76,951.01,541622.46,518.34,591752.27,881.66,686498.5
120040105000220,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,259,888,3.43,3.22,758.32,541364.08,880.74,520846.38,522.54,415843.78,830.5,405141.29
120040105000221,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,213,788,3.7,4.09,829.74,1814145.72,888.11,1890314.74,427.14,842611.48,760.88,1248221.78
120040105000222,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,352,1326,3.77,2.97,603.35,1190896.61,870.4,1486782.28,449.17,630838.66,745.47,826417.51
120040105000223,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,313,1055,3.37,2.75,991.15,3241400.43,1051.62,3376038.39,611.36,1605146.75,900.84,2105249.77
120040105000224,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,261,897,3.44,4.12,1182.51,1125144.1,1239.5,1108664.25,701.79,874645.59,1077.95,938102.77
120040105000225,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,281,1050,3.74,3.25,1166.21,1304423.94,1255.57,1292129.25,647.96,772820.01,962.23,845367.84
120040105000226,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,244,833,3.41,2.42,4144.66,62349720.23,4681.94,67942514.77,2252.62,25811645.55,3369.74,34866197.42
120040105000227,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,1,251,886,3.53,2.74,651.06,726271.12,789.44,771616.48,377.78,438654.13,650.79,578334.48
120040105000228,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,226,596,2.64,1.48,1686.88,3101041.45,2083.25,3003427.97,1390.73,2680742.63,1929.21,2679859.08
120040105000229,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,135,513,3.8,3.33,624.39,505718.94,714.34,514392.76,384.75,629770.31,640.14,885423.46
120040105000230,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,306,1137,3.72,3.32,1001.75,955437.44,1068.06,947831.52,565,616320.48,888.27,681908.77
120040105000231,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,117,366,3.13,2.13,834.53,579809.67,864.07,574763.83,519.55,401724.6,776.87,400782.17
120040105000232,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,420,1566,3.73,3.65,912.57,1186568.32,1003.35,1213592.06,550.41,900862.57,934.88,1171059.6
120040105000233,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,249,752,3.02,3,3677.82,172405139.69,3692.65,173048152.71,1962.3,72333106.62,2712.33,98003132.18
120040105000234,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,378,1257,3.33,2.61,1517.95,1968006.05,1576.34,1951622.75,855.1,1314280.56,1262.41,1426285.26
120040105000235,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,193,704,3.65,2.75,740.63,501084.49,798.56,493978.02,411.67,345683.33,697.26,386494.27
120040105000236,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,264,993,3.76,3.29,405.17,247818.32,713.1,216366.01,363.53,252510.73,712.16,246378.47
120040105000237,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,200,591,2.96,1.39,1276.09,1483071.63,1537.45,1384400.01,902.53,1296896.48,1371.52,1327680.93
120040105000238,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,298,1097,3.68,3.78,513.88,444607.29,865.18,444615.38,402.47,354371.06,813.59,381937.06
120040105000239,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,335,1194,3.56,2.72,911.48,1942584.85,960.21,1999825.74,533.76,1492123.63,822.61,2062967.88
120040105000240,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,211,818,3.88,3.36,665.1,1146214.98,845.4,1305471.73,386.17,646579.14,713.87,962218.05
120040105000241,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,277,933,3.37,2.28,1105.04,1301388.98,1325.09,1268813.07,761.42,1019335.98,1186.51,1084176.7
120040105000242,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,171,639,3.74,3.15,1754.75,14075981.73,2273.2,17079001.4,878.42,7336769.02,1848.94,13673842.49
120040105000243,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),2,0,385,1395,3.62,2.92,963.97,1710593.32,1094.78,1799770.04,549.9,868138.05,915.42,1110946.94
120040105000244,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),2,0,703,2435,3.46,3.02,793.79,1012350.43,894.29,1050706.16,462.7,627647.73,762.44,805859.72
120040105000245,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,465,1701,3.66,2.93,991.73,2148714.16,1072.46,2237244.09,578.91,1148740.74,908.31,1503582.14
120040105000246,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,276,959,3.47,2.2,1344.61,3260494.01,1734.17,3530824.59,926.56,2191115.73,1539.63,2698087.71
120040105000247,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),2,0,244,903,3.7,3.44,794.23,1304205.3,931.7,1402330.54,468.69,703554.57,806.56,938788.41
120040105000248,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),2,0,299,1104,3.69,2.66,1229.75,1768820.49,1398.08,1775625.26,728.14,1423637.86,1190.14,1777749.68
120040105000249,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),5,0,158,540,3.42,2.78,683.99,366537.9,794.64,337694.99,408.69,280224.46,650.93,288667.66
120040105000250,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,153,547,3.58,4.4,821.75,3941493.74,1093.28,4955859.64,502.9,2311251.27,979.1,4041192.28
120040105000251,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,192,649,3.38,4.41,577.19,173279.92,626.11,157248.27,319.59,182282.85,570.22,182319.78
120040105000252,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,152,519,3.41,2.24,1018.82,1514271.82,1068,1534988.74,526.36,785504.78,891.08,1005663.55
120040105000253,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,207,772,3.73,3.4,582.38,475473.47,688.87,489136.44,306.02,241007.56,618.94,293944.97
120040105000254,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,44,156,3.55,2.81,304.09,122908.46,637.14,41441.43,189.13,89366.7,600.5,35363.85
120040105000255,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,191,736,3.85,3.49,594.27,361512.29,675.63,356003.8,333.32,228999.91,570.7,256696.84
120040105000256,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),5,0,347,1322,3.81,3.65,400.36,237681.52,698.12,206421.96,326.46,207722.97,688.83,188643.26
120040105000257,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),5,0,211,677,3.21,2.84,436.96,256156.26,677.93,233892.3,328.22,189092.79,657.64,162139.91
120040105000258,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,419,1429,3.41,3.18,722.01,1333390.13,864.35,1473628.62,517.15,933249.86,823.54,1234247.58
120040105000259,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,485,1791,3.69,3.88,723.98,2716880.87,928.92,3297111.88,429.81,1260284.52,814.83,2076575.72
120040105000260,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,145,498,3.43,3.59,461.39,78185.3,571.81,33374.48,257.98,92572.27,537.93,42167.59
120040105000261,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,414,1601,3.87,4.14,537.59,317513.89,697.69,300318.79,353.36,306680.49,712.98,362478.78
120040105000262,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,139,488,3.51,3.19,642.79,521773.6,750.82,528409.32,345.9,325488.97,624.9,414101.12
120040105000263,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,318,1229,3.86,3.66,399.19,212989.34,533.37,213015.52,209.31,132052.39,486.35,172198.22
120040105000264,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,42,208,4.95,5.31,288.57,53724.74,432.86,16813.76,84.26,32407.01,428.33,16928.57
120040105000265,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,16,65,4.06,3.13,316.25,170958.33,632.5,137735.71,131.7,75864.37,465.33,115440.95
120040105000266,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,84,337,4.01,5.77,349.45,227396.76,553.85,247578.28,237.01,211966.4,599.63,319915.39
120040105000267,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,28,120,4.29,3.62,592.14,49921.16,592.14,49921.16,384.8,69671.06,508.92,28531.44
120040105000268,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,99,406,4.1,5.72,408.59,87834.71,539.33,44852.25,248.9,95561.35,541.43,49190.1
120040105000269,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,199,713,3.58,4.01,278.72,348625.91,729.82,586768.69,175.14,195816.22,698.08,417004.93
120040105000270,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,155,561,3.62,3.81,661.37,707541.77,716.87,727268.16,340.24,369381.45,554.42,483570.5
120040105000271,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,86,331,3.85,5.64,905.29,10212312.3,1011.1,11313269.2,471.75,3500169.78,869.18,6121453.31
120040105000272,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),8,0,192,732,3.81,4.53,332.58,331227.13,614,439749.9,203.74,183347.72,604.93,302297.91
